Order #,Supplier,Date Added,Invoice Number,Metal Type,Qty,Weight,Price
75858,PrimeStyle,17/07/2024,0,14KT,1,6.9 g.,$176.85
75858,PrimeStyle,17/07/2024,0,14KT,2,12.2 g.,$312.69
75849,PrimeStyle,17/07/2024,0,14KT,1,0.33 g.,$8.46
72450,PrimeStyle,17/07/2024,0,Platinum,1,1.49 g.,$62.27
75855,PrimeStyle,17/07/2024,0,14KT,1,4.9 g.,$125.59
75868,PrimeStyle,17/07/2024,0,14KT,1,5.6 g.,$143.53
75854,PrimeStyle,17/07/2024,0,14KT,1,5.1 g.,$130.71
75854,PrimeStyle,17/07/2024,0,14KT,1,7.7 g.,$197.35
68509,PrimeStyle,17/07/2024,0,14KT,1,3.3 g.,$84.58
75817,PrimeStyle,17/07/2024,0,14KT,1,7.1 g.,$181.97
75768,PrimeStyle,17/07/2024,0,14KT,1,6.4 g.,$164.03
75768,PrimeStyle,17/07/2024,0,14KT,1,11.4 g.,$292.18
75858,PrimeStyle,17/07/2024,0,14KT,1,0.5 g.,$12.82
75893,PrimeStyle,17/07/2024,0,14KT,1,4.7 g.,$120.46
75883,PrimeStyle,17/07/2024,0,14KT,1,8.6 g.,$220.42
75873,PrimeStyle,17/07/2024,0,14KT,1,5.9 g.,$151.22
75890,PrimeStyle,17/07/2024,0,14KT,1,4.0 g.,$102.52
75872,PrimeStyle,17/07/2024,0,14KT,1,4.4 g.,$112.77
64262,PrimeStyle,17/07/2024,0,14KT,1,6.7 g.,$171.72
64262,PrimeStyle,17/07/2024,0,14KT,1,7.8 g.,$199.91
75851,PrimeStyle,17/07/2024,0,14KT,1,1.9 g.,$48.70
75874,PrimeStyle,17/07/2024,0,14KT,1,5.8 g.,$148.65
75576,PrimeStyle,17/07/2024,0,14KT,1,5.0 g.,$128.15
75857,PrimeStyle,17/07/2024,0,Platinum,1,5.4 g.,$225.67
75521,PrimeStyle,17/07/2024,0,Platinum,1,5.4 g.,$225.67
75897,PrimeStyle,17/07/2024,0,14KT,1,4.9 g.,$125.59
75892,PrimeStyle,17/07/2024,0,14KT,1,8.4 g.,$215.29
75892,PrimeStyle,17/07/2024,0,14KT,1,7.4 g.,$189.66
75817,PrimeStyle,17/07/2024,0,14KT,1,6.9 g.,$176.85
75895,PrimeStyle,17/07/2024,0,14KT,1,5.6 g.,$143.53
75612,PrimeStyle,17/07/2024,0,18KT,1,2.9 g.,$94.48
75612,PrimeStyle,17/07/2024,0,18KT,1,4.7 g.,$153.13
75857,PrimeStyle,17/07/2024,0,Platinum,1,4.5 g.,$188.06
75851,PrimeStyle,17/07/2024,0,14KT,1,0.32 g.,$8.20
75875,PrimeStyle,17/07/2024,0,14KT,1,10.7 g.,$274.24
75916,PrimeStyle,17/07/2024,0,14KT,1,6.5 g.,$166.60
75916,PrimeStyle,17/07/2024,0,14KT,1,5.6 g.,$143.53
75907,PrimeStyle,17/07/2024,0,14KT,1,4.8 g.,$123.02
75917,PrimeStyle,17/07/2024,0,14KT,1,6.8 g.,$174.28
75905,PrimeStyle,17/07/2024,0,14KT,1,4.9 g.,$125.59
75908,PrimeStyle,17/07/2024,0,18KT,1,7.2 g.,$234.58
75920,PrimeStyle,17/07/2024,0,14KT,1,3.0 g.,$76.89
75920,PrimeStyle,17/07/2024,0,18KT,1,4.7 g.,$153.13
75900,PrimeStyle,17/07/2024,0,18KT,1,3.5 g.,$114.03
75900,PrimeStyle,17/07/2024,0,18KT,1,4.5 g.,$146.61
75912,PrimeStyle,17/07/2024,0,18KT,1,7.1 g.,$231.32
75870,PrimeStyle,17/07/2024,0,14KT,1,6.2 g.,$158.91
75911,PrimeStyle,17/07/2024,0,14KT,1,6.8 g.,$174.28
75911,PrimeStyle,17/07/2024,0,14KT,1,2.7 g.,$69.20
75898,PrimeStyle,17/07/2024,0,14KT,2,2.8 g.,$71.76
75821,PrimeStyle,17/07/2024,0,14KT,1,12.6 g.,$322.94
75915,PrimeStyle,17/07/2024,0,Platinum,1,13.6 g.,$568.34
75905,PrimeStyle,17/07/2024,0,14KT,1,0.62 g.,$15.89
75914,PrimeStyle,17/07/2024,0,14KT,1,7.4 g.,$189.66
75933,PrimeStyle,17/07/2024,0,18KT,1,7.3 g.,$237.83
75933,PrimeStyle,17/07/2024,0,18KT,1,7.9 g.,$257.38
75932,PrimeStyle,17/07/2024,0,14KT,1,1.0 g.,$25.63
75901,PrimeStyle,17/07/2024,0,18KT,1,6.2 g.,$202.00
75939,PrimeStyle,17/07/2024,0,18KT,1,5.0 g.,$162.90
75939,PrimeStyle,17/07/2024,0,18KT,1,4.3 g.,$140.09
75882,PrimeStyle,17/07/2024,0,18KT,1,4.4 g.,$143.35
75882,PrimeStyle,17/07/2024,0,18KT,1,4.2 g.,$136.84
75936,PrimeStyle,17/07/2024,0,14KT,1,2.8 g.,$71.76
75913,PrimeStyle,17/07/2024,0,14KT,1,3.0 g.,$76.89
75927,PrimeStyle,17/07/2024,0,14KT,1,4.0 g.,$102.52
75927,PrimeStyle,17/07/2024,0,14KT,1,4.6 g.,$117.90
75926,PrimeStyle,17/07/2024,0,14KT,1,4.6 g.,$117.90
75925,PrimeStyle,17/07/2024,0,14KT,1,3.4 g.,$87.14
75929,PrimeStyle,17/07/2024,0,14KT,1,3.8 g.,$97.39
75929,PrimeStyle,17/07/2024,0,14KT,1,2.4 g.,$61.51
75930,PrimeStyle,17/07/2024,0,14KT,1,9.8 g.,$251.17
75913,PrimeStyle,17/07/2024,0,14KT,1,0.48 g.,$12.30
75936,PrimeStyle,17/07/2024,0,14KT,1,0.47 g.,$12.05
75933,PrimeStyle,17/07/2024,0,14KT,1,0.6 g.,$15.38
68409,PrimeStyle,17/07/2024,0,Platinum,1,1.16 g.,$48.48
75909,PrimeStyle,17/07/2024,0,14KT,1,5.8 g.,$148.65
75947,PrimeStyle,17/07/2024,0,14KT,1,7.0 g.,$179.41
75917,PrimeStyle,17/07/2024,0,14KT,1,4.0 g.,$102.52
75945,PrimeStyle,17/07/2024,0,14KT,1,5.2 g.,$133.28
75944,PrimeStyle,17/07/2024,0,14KT,1,5.8 g.,$148.65
75940,PrimeStyle,17/07/2024,0,14KT,1,6.5 g.,$166.60
75940,PrimeStyle,17/07/2024,0,14KT,1,3.8 g.,$97.39
75934,PrimeStyle,17/07/2024,0,18KT,1,8.4 g.,$273.67
75569,PrimeStyle,17/07/2024,0,14KT,1,12.4 g.,$317.81
75943,PrimeStyle,17/07/2024,0,14KT,1,3.9 g.,$99.96
75943,PrimeStyle,17/07/2024,0,14KT,1,2.9 g.,$74.33
75949,PrimeStyle,17/07/2024,0,14KT,2,1.3 g.,$33.32
75919,PrimeStyle,17/07/2024,0,14KT,1,3.8 g.,$97.39
75946,PrimeStyle,17/07/2024,0,14KT,1,3.8 g.,$97.39
75946,PrimeStyle,17/07/2024,0,14KT,1,2.6 g.,$66.64
75821,PrimeStyle,17/07/2024,0,14KT,1,12.1 g.,$310.12
75950,PrimeStyle,17/07/2024,0,14KT,1,10.5 g.,$269.12
75950,PrimeStyle,17/07/2024,0,14KT,1,8.0 g.,$205.04
75912,PrimeStyle,17/07/2024,0,18KT,1,6.2 g.,$202.00
75958,PrimeStyle,17/07/2024,0,14KT,1,4.0 g.,$102.52
75954,PrimeStyle,17/07/2024,0,14KT,1,6.2 g.,$158.91
75968,PrimeStyle,17/07/2024,0,14KT,1,5.0 g.,$128.15
75952,PrimeStyle,17/07/2024,0,14KT,1,6.8 g.,$174.28
75968,PrimeStyle,17/07/2024,0,14KT,1,0.48 g.,$12.30
75969,PrimeStyle,17/07/2024,0,18KT,1,9.2 g.,$299.74
75978,PrimeStyle,17/07/2024,0,18KT,1,5.7 g.,$185.71
75976,PrimeStyle,17/07/2024,0,18KT,1,4.4 g.,$143.35
75976,PrimeStyle,17/07/2024,0,18KT,1,3.9 g.,$127.06
75977,PrimeStyle,17/07/2024,0,14KT,1,6.4 g.,$164.03
75975,PrimeStyle,17/07/2024,0,14KT,1,7.2 g.,$184.54
75956,PrimeStyle,17/07/2024,0,14KT,1,3.5 g.,$89.71
75877,PrimeStyle,17/07/2024,0,14KT,1,8.2 g.,$210.17
75867,PrimeStyle,17/07/2024,0,14KT,1,6.3 g.,$161.47
75980,PrimeStyle,17/07/2024,0,14KT,1,3.7 g.,$94.83
75962,PrimeStyle,17/07/2024,0,14KT,1,3.2 g.,$82.02
75962,PrimeStyle,17/07/2024,0,14KT,1,4.9 g.,$125.59
75988,PrimeStyle,17/07/2024,0,14KT,1,4.1 g.,$105.08
75970,PrimeStyle,17/07/2024,0,14KT,1,6.7 g.,$171.72
75961,PrimeStyle,17/07/2024,0,14KT,1,5.9 g.,$151.22
75990,PrimeStyle,17/07/2024,0,14KT,1,7.3 g.,$187.10
75990,PrimeStyle,17/07/2024,0,14KT,1,0.63 g.,$16.15
75980,PrimeStyle,17/07/2024,0,14KT,1,0.51 g.,$13.07
75972,PrimeStyle,17/07/2024,0,Platinum,1,7.4 g.,$309.25
75935,PrimeStyle,17/07/2024,0,Platinum,1,7.8 g.,$325.96
75979,PrimeStyle,17/07/2024,0,14KT,1,7.0 g.,$179.41
75979,PrimeStyle,17/07/2024,0,14KT,1,6.7 g.,$171.72
75957,PrimeStyle,17/07/2024,0,14KT,2,1.3 g.,$33.32
75996,PrimeStyle,17/07/2024,0,18KT,1,4.8 g.,$156.38
75813,PrimeStyle,17/07/2024,0,14KT,1,5.1 g.,$130.71
75960,PrimeStyle,17/07/2024,0,14KT,1,4.6 g.,$117.90
75960,PrimeStyle,17/07/2024,0,14KT,1,3.5 g.,$89.71
75972,PrimeStyle,17/07/2024,0,Platinum,1,12.0 g.,$501.48
75981,PrimeStyle,17/07/2024,0,14KT,1,6.6 g.,$169.16
75564,PrimeStyle,17/07/2024,0,14KT,1,4.4 g.,$112.77
76005,PrimeStyle,17/07/2024,0,14KT,1,4.4 g.,$112.77
75603,PrimeStyle,17/07/2024,0,14KT,1,4.0 g.,$102.52
75992,PrimeStyle,17/07/2024,0,14KT,2,0.7 g.,$17.94
75994,PrimeStyle,17/07/2024,0,14KT,1,2.1 g.,$53.82
75994,PrimeStyle,17/07/2024,0,14KT,1,3.1 g.,$79.45
76001,PrimeStyle,17/07/2024,0,14KT,2,1.8 g.,$46.13
75999,PrimeStyle,17/07/2024,0,18KT,1,4.9 g.,$159.64
75995,PrimeStyle,17/07/2024,0,14KT,1,7.1 g.,$181.97
75992,PrimeStyle,17/07/2024,0,14KT,1,0.54 g.,$13.84
75957,PrimeStyle,17/07/2024,0,14KT,1,0.43 g.,$11.02
76004,PrimeStyle,17/07/2024,0,18KT,1,5.6 g.,$182.45
74247,PrimeStyle,17/07/2024,0,18KT,1,6.4 g.,$208.51
74247,PrimeStyle,17/07/2024,0,18KT,1,6.8 g.,$221.54
76016,PrimeStyle,17/07/2024,0,14KT,1,5.0 g.,$128.15
76018,PrimeStyle,17/07/2024,0,14KT,1,4.3 g.,$110.21
76025,PrimeStyle,17/07/2024,0,14KT,1,5.4 g.,$138.40
75854,PrimeStyle,17/07/2024,0,14KT,1,4.9 g.,$125.59
75854,PrimeStyle,17/07/2024,0,14KT,1,7.5 g.,$192.23
76003,PrimeStyle,17/07/2024,0,14KT,1,6.1 g.,$156.34
76003,PrimeStyle,17/07/2024,0,14KT,1,7.5 g.,$192.23
76025,PrimeStyle,17/07/2024,0,14KT,1,0.51 g.,$13.07
74247,PrimeStyle,17/07/2024,0,14KT,1,0.61 g.,$15.63
76017,PrimeStyle,17/07/2024,0,Platinum,1,12.8 g.,$534.91
76001,PrimeStyle,17/07/2024,0,14KT,1,0.54 g.,$13.84
76028,PrimeStyle,17/07/2024,0,18KT,1,3.3 g.,$107.51
75893,PrimeStyle,17/07/2024,0,14KT,1,6.4 g.,$164.03
76020,PrimeStyle,17/07/2024,0,14KT,1,5.8 g.,$148.65
76026,PrimeStyle,17/07/2024,0,14KT,1,10.5 g.,$269.12
76026,PrimeStyle,17/07/2024,0,14KT,1,10.6 g.,$271.68
75315,PrimeStyle,17/07/2024,0,14KT,1,6.4 g.,$164.03
75314,PrimeStyle,17/07/2024,0,14KT,1,6.8 g.,$174.28
76021,PrimeStyle,17/07/2024,0,14KT,1,3.8 g.,$97.39
75788,PrimeStyle,17/07/2024,0,14KT,1,7.0 g.,$179.41
75334,PrimeStyle,17/07/2024,0,14KT,1,4.2 g.,$107.65
76022,PrimeStyle,17/07/2024,0,14KT,2,1.7 g.,$43.57
75998,PrimeStyle,17/07/2024,0,14KT,1,2.8 g.,$71.76
76000,PrimeStyle,17/07/2024,0,Platinum,1,7.7 g.,$321.78
75899,PrimeStyle,17/07/2024,0,Platinum,1,17.8 g.,$743.86
75899,PrimeStyle,17/07/2024,0,Platinum,1,8.7 g.,$363.57
76040,PrimeStyle,17/07/2024,0,14KT,1,3.5 g.,$89.71
76040,PrimeStyle,17/07/2024,0,14KT,1,6.2 g.,$158.91
76035,PrimeStyle,17/07/2024,0,14KT,1,7.8 g.,$199.91
76036,PrimeStyle,17/07/2024,0,14KT,1,5.0 g.,$128.15
76055,PrimeStyle,17/07/2024,0,14KT,1,3.3 g.,$84.58
76055,PrimeStyle,17/07/2024,0,14KT,1,2.2 g.,$56.39
76034,PrimeStyle,17/07/2024,0,14KT,1,3.0 g.,$76.89
76034,PrimeStyle,17/07/2024,0,14KT,1,4.0 g.,$102.52
76041,PrimeStyle,17/07/2024,0,14KT,1,4.3 g.,$110.21
75989,PrimeStyle,17/07/2024,0,14KT,1,16.9 g.,$433.15
76033,PrimeStyle,17/07/2024,0,14KT,1,5.4 g.,$138.40
75989,PrimeStyle,17/07/2024,0,18KT,1,6.9 g.,$224.80
75989,PrimeStyle,17/07/2024,0,18KT,1,3.6 g.,$117.29
75448,PrimeStyle,17/07/2024,0,18KT,1,7.1 g.,$231.32
75448,PrimeStyle,17/07/2024,0,18KT,1,6.1 g.,$198.74
75739,PrimeStyle,17/07/2024,0,Platinum,1,9.7 g.,$405.36
76013,PrimeStyle,17/07/2024,0,Platinum,1,10.7 g.,$447.15
76065,PrimeStyle,17/07/2024,0,Platinum,1,11.0 g.,$459.69
76032,PrimeStyle,17/07/2024,0,Platinum,1,5.5 g.,$229.85
76022,PrimeStyle,17/07/2024,0,14KT,1,0.38 g.,$9.74
76028,PrimeStyle,17/07/2024,0,18KT,1,0.9 g.,$29.32
76057,PrimeStyle,17/07/2024,0,14KT,1,5.5 g.,$140.97
76057,PrimeStyle,17/07/2024,0,14KT,1,5.1 g.,$130.71
76066,PrimeStyle,17/07/2024,0,18KT,1,7.3 g.,$237.83
76066,PrimeStyle,17/07/2024,0,18KT,2,1.2 g.,$39.10
76039,PrimeStyle,17/07/2024,0,14KT,4,8.0 g.,$205.04
76065,PrimeStyle,17/07/2024,0,14KT,1,1.17 g.,$29.99
76038,PrimeStyle,17/07/2024,0,14KT,1,15.42 g.,$395.21
76070,PrimeStyle,17/07/2024,0,14KT,1,6.4 g.,$164.03
76060,PrimeStyle,17/07/2024,0,14KT,1,2.9 g.,$74.33
76060,PrimeStyle,17/07/2024,0,14KT,1,5.4 g.,$138.40
76068,PrimeStyle,17/07/2024,0,14KT,2,1.3 g.,$33.32
76078,PrimeStyle,17/07/2024,0,14KT,1,3.7 g.,$94.83
76078,PrimeStyle,17/07/2024,0,14KT,1,2.9 g.,$74.33
76071,PrimeStyle,17/07/2024,0,14KT,1,9.4 g.,$240.92
76077,PrimeStyle,17/07/2024,0,14KT,1,6.0 g.,$153.78
76077,PrimeStyle,17/07/2024,0,14KT,1,3.3 g.,$84.58
76037,PrimeStyle,17/07/2024,0,14KT,1,7.8 g.,$199.91
76027,PrimeStyle,17/07/2024,0,18KT,1,4.5 g.,$146.61
75989,fine color stone,17/07/2024,0,14KT,1,0.2 g.,$420.00
76083,PrimeStyle,17/07/2024,0,14KT,1,5.8 g.,$148.65
76082,PrimeStyle,17/07/2024,0,14KT,1,4.2 g.,$107.65
76082,PrimeStyle,17/07/2024,0,14KT,1,3.5 g.,$89.71
76086,PrimeStyle,17/07/2024,0,18KT,1,13.1 g.,$426.80
76068,PrimeStyle,17/07/2024,0,14KT,1,0.46 g.,$11.79
76090,PrimeStyle,17/07/2024,0,14KT,1,3.6 g.,$92.27
76069,PrimeStyle,17/07/2024,0,14KT,1,3.4 g.,$87.14
76084,PrimeStyle,17/07/2024,0,14KT,1,6.5 g.,$166.60
76094,PrimeStyle,17/07/2024,0,14KT,1,5.0 g.,$128.15
76091,PrimeStyle,17/07/2024,0,14KT,1,5.3 g.,$135.84
74715,PrimeStyle,17/07/2024,0,14KT,1,3.3 g.,$84.58
76079,PrimeStyle,17/07/2024,0,14KT,1,5.6 g.,$143.53
75883,PrimeStyle,17/07/2024,0,14KT,1,8.9 g.,$228.11
58058,PrimeStyle,17/07/2024,0,14KT,1,11.7 g.,$299.87
74728,PrimeStyle,17/07/2024,0,Platinum,1,10.0 g.,$417.90
74728,PrimeStyle,17/07/2024,0,Platinum,1,8.1 g.,$338.50
76081,PrimeStyle,17/07/2024,0,Platinum,1,7.8 g.,$325.96
76081,PrimeStyle,17/07/2024,0,Platinum,1,5.4 g.,$225.67
76109,PrimeStyle,17/07/2024,0,14KT,1,5.2 g.,$133.28
76113,PrimeStyle,17/07/2024,0,14KT,1,3.3 g.,$84.58
76113,PrimeStyle,17/07/2024,0,14KT,1,6.0 g.,$153.78
76100,PrimeStyle,17/07/2024,0,14KT,1,6.6 g.,$169.16
76100,PrimeStyle,17/07/2024,0,14KT,1,8.4 g.,$215.29
76095,PrimeStyle,17/07/2024,0,14KT,1,6.0 g.,$153.78
76132,PrimeStyle,17/07/2024,0,14KT,1,5.1 g.,$130.71
76102,PrimeStyle,17/07/2024,0,14KT,1,4.6 g.,$117.90
76133,PrimeStyle,17/07/2024,0,14KT,2,0.65 g.,$16.66
76096,PrimeStyle,17/07/2024,0,14KT,1,6.7 g.,$171.72
76137,PrimeStyle,17/07/2024,0,14KT,1,3.1 g.,$79.45
76110,PrimeStyle,17/07/2024,0,14KT,1,3.8 g.,$97.39
76135,PrimeStyle,17/07/2024,0,14KT,1,3.4 g.,$87.14
76111,PrimeStyle,17/07/2024,0,14KT,1,5.6 g.,$143.53
76102,PrimeStyle,17/07/2024,0,14KT,1,6.9 g.,$176.85
76138,PrimeStyle,17/07/2024,0,14KT,1,5.7 g.,$146.09
76112,PrimeStyle,17/07/2024,0,14KT,4,4.6 g.,$117.90
76101,PrimeStyle,17/07/2024,0,18KT,1,3.5 g.,$114.03
76108,PrimeStyle,17/07/2024,0,14KT,1,3.7 g.,$94.83
76106,PrimeStyle,17/07/2024,0,14KT,1,4.2 g.,$107.65
76094,PrimeStyle,17/07/2024,0,14KT,1,0.47 g.,$12.05
76093,PrimeStyle,17/07/2024,0,Platinum,1,7.0 g.,$292.53
76140,PrimeStyle,17/07/2024,0,Platinum,1,9.7 g.,$405.36
76143,PrimeStyle,17/07/2024,0,14KT,2,0.8 g.,$20.50
76144,PrimeStyle,17/07/2024,0,14KT,2,0.8 g.,$20.50
76104,PrimeStyle,17/07/2024,0,14KT,1,5.2 g.,$133.28
76139,PrimeStyle,17/07/2024,0,14KT,1,5.7 g.,$146.09
76139,PrimeStyle,17/07/2024,0,14KT,1,4.5 g.,$115.34
76146,PrimeStyle,17/07/2024,0,14KT,1,4.1 g.,$105.08
76146,PrimeStyle,17/07/2024,0,14KT,1,4.2 g.,$107.65
76147,PrimeStyle,17/07/2024,0,14KT,1,5.9 g.,$151.22
76145,PrimeStyle,17/07/2024,0,14KT,2,2.2 g.,$56.39
76105,PrimeStyle,17/07/2024,0,Platinum,1,4.6 g.,$192.23
76146,PrimeStyle,17/07/2024,0,14KT,1,0.58 g.,$14.87
75808,PrimeStyle,17/07/2024,0,14KT,1,13.1 g.,$335.75
76144,PrimeStyle,17/07/2024,0,14KT,1,0.32 g.,$8.20
76133,PrimeStyle,17/07/2024,0,14KT,1,0.54 g.,$13.84
76145,PrimeStyle,17/07/2024,0,14KT,1,0.33 g.,$8.46
76157,PrimeStyle,17/07/2024,0,14KT,1,5.2 g.,$133.28
76169,PrimeStyle,17/07/2024,0,14KT,1,2.9 g.,$74.33
76163,PrimeStyle,17/07/2024,0,14KT,4,5.7 g.,$146.09
76161,PrimeStyle,17/07/2024,0,14KT,1,7.5 g.,$192.23
76170,PrimeStyle,17/07/2024,0,14KT,1,3.8 g.,$97.39
76162,PrimeStyle,17/07/2024,0,14KT,1,6.4 g.,$164.03
76088,PrimeStyle,17/07/2024,0,14KT,1,5.8 g.,$148.65
76168,PrimeStyle,17/07/2024,0,14KT,1,5.5 g.,$140.97
76168,PrimeStyle,17/07/2024,0,14KT,1,4.1 g.,$105.08
76154,PrimeStyle,17/07/2024,0,14KT,1,6.0 g.,$153.78
76138,PrimeStyle,17/07/2024,0,14KT,1,6.0 g.,$153.78
76151,PrimeStyle,17/07/2024,0,18KT,1,13.6 g.,$443.09
75603,PrimeStyle,17/07/2024,0,14KT,1,0.69 g.,$17.68
76160,PrimeStyle,17/07/2024,0,Platinum,1,10.9 g.,$455.51
76183,PrimeStyle,17/07/2024,0,18KT,1,6.0 g.,$195.48
76155,PrimeStyle,17/07/2024,0,18KT,1,5.2 g.,$169.42
76155,PrimeStyle,17/07/2024,0,18KT,1,4.4 g.,$143.35
76172,PrimeStyle,17/07/2024,0,18KT,1,3.1 g.,$101.00
76176,PrimeStyle,17/07/2024,0,14KT,1,3.9 g.,$99.96
76186,PrimeStyle,17/07/2024,0,14KT,1,6.5 g.,$166.60
76182,PrimeStyle,17/07/2024,0,14KT,1,6.6 g.,$169.16
76178,PrimeStyle,17/07/2024,0,14KT,1,5.9 g.,$151.22
76179,PrimeStyle,17/07/2024,0,14KT,1,14.0 g.,$358.82
76175,PrimeStyle,17/07/2024,0,14KT,1,4.8 g.,$123.02
76196,PrimeStyle,17/07/2024,0,14KT,1,4.8 g.,$123.02
76181,PrimeStyle,17/07/2024,0,14KT,2,11.5 g.,$294.75
76173,PrimeStyle,17/07/2024,0,14KT,2,0.7 g.,$17.94
76087,PrimeStyle,17/07/2024,0,14KT,1,10.8 g.,$276.80
74728,PrimeStyle,17/07/2024,0,Platinum,1,10.2 g.,$426.26
75739,PrimeStyle,17/07/2024,0,Platinum,1,9.6 g.,$401.18
76164,PrimeStyle,17/07/2024,0,Platinum,1,8.7 g.,$363.57
76168,PrimeStyle,17/07/2024,0,18KT,1,0.92 g.,$29.97
76186,PrimeStyle,17/07/2024,0,14KT,1,0.48 g.,$12.30
76189,PrimeStyle,17/07/2024,0,14KT,1,2.2 g.,$56.39
76197,PrimeStyle,17/07/2024,0,14KT,1,6.2 g.,$158.91
76195,PrimeStyle,17/07/2024,0,14KT,1,4.3 g.,$110.21
76149,PrimeStyle,17/07/2024,0,14KT,1,4.6 g.,$117.90
76201,PrimeStyle,17/07/2024,0,14KT,1,6.7 g.,$171.72
76201,PrimeStyle,17/07/2024,0,14KT,1,6.0 g.,$153.78
76199,PrimeStyle,17/07/2024,0,14KT,1,3.7 g.,$94.83
76204,PrimeStyle,17/07/2024,0,18KT,1,4.8 g.,$156.38
76191,PrimeStyle,17/07/2024,0,18KT,1,4.4 g.,$143.35
76191,PrimeStyle,17/07/2024,0,18KT,1,4.4 g.,$143.35
76191,PrimeStyle,17/07/2024,0,18KT,1,2.9 g.,$94.48
76200,PrimeStyle,17/07/2024,0,14KT,1,2.7 g.,$69.20
76178,PrimeStyle,17/07/2024,0,14KT,1,0.76 g.,$19.48
76201,PrimeStyle,17/07/2024,0,14KT,1,0.6 g.,$15.38
76173,PrimeStyle,17/07/2024,0,14KT,1,0.55 g.,$14.10
76194,PrimeStyle,17/07/2024,0,Platinum,2,5.44 g.,$227.34
76036,PrimeStyle,17/07/2024,0,Platinum,1,10.89 g.,$455.09
76181,PrimeStyle,17/07/2024,0,18KT,1,0.62 g.,$20.20
76192,PrimeStyle,17/07/2024,0,14KT,1,18.7 g.,$479.28
76210,PrimeStyle,17/07/2024,0,18KT,1,5.0 g.,$162.90
76201,PrimeStyle,17/07/2024,0,14KT,1,7.5 g.,$192.23
76215,PrimeStyle,17/07/2024,0,14KT,1,2.8 g.,$71.76
76217,PrimeStyle,17/07/2024,0,14KT,1,3.5 g.,$89.71
76217,PrimeStyle,17/07/2024,0,14KT,1,2.8 g.,$71.76
76200,PrimeStyle,17/07/2024,0,14KT,1,0.7 g.,$17.94
76172,PrimeStyle,17/07/2024,0,18KT,2,1.6 g.,$52.13
76165,PrimeStyle,17/07/2024,0,14KT,1,5.6 g.,$143.53
76211,PrimeStyle,17/07/2024,0,Platinum,1,8.5 g.,$355.22
76230,PrimeStyle,17/07/2024,0,14KT,1,7.0 g.,$179.41
76230,PrimeStyle,17/07/2024,0,14KT,1,4.9 g.,$125.59
76221,PrimeStyle,17/07/2024,0,14KT,1,4.6 g.,$117.90
76221,PrimeStyle,17/07/2024,0,14KT,1,2.6 g.,$66.64
76108,PrimeStyle,17/07/2024,0,14KT,1,4.9 g.,$125.59
76232,PrimeStyle,17/07/2024,0,14KT,1,6.2 g.,$158.91
76196,PrimeStyle,17/07/2024,0,14KT,1,7.7 g.,$197.35
76198,PrimeStyle,17/07/2024,0,14KT,1,4.1 g.,$105.08
76231,PrimeStyle,17/07/2024,0,14KT,1,4.6 g.,$117.90
76229,PrimeStyle,17/07/2024,0,18KT,1,9.0 g.,$293.22
76212,PrimeStyle,17/07/2024,0,18KT,1,5.1 g.,$166.16
76223,PrimeStyle,17/07/2024,0,18KT,1,6.9 g.,$224.80
76214,PrimeStyle,17/07/2024,0,Platinum,1,6.4 g.,$267.46
76172,PrimeStyle,17/07/2024,0,18KT,1,0.61 g.,$19.87
76257,PrimeStyle,17/07/2024,0,14KT,1,4.2 g.,$107.65
76250,PrimeStyle,17/07/2024,0,14KT,1,4.2 g.,$107.65
75650,PrimeStyle,17/07/2024,0,14KT,1,4.6 g.,$117.90
76246,PrimeStyle,17/07/2024,0,14KT,1,4.6 g.,$117.90
76184,PrimeStyle,17/07/2024,0,14KT,1,7.4 g.,$189.66
76240,PrimeStyle,17/07/2024,0,14KT,1,3.8 g.,$97.39
76240,PrimeStyle,17/07/2024,0,14KT,1,4.3 g.,$110.21
76234,PrimeStyle,17/07/2024,0,14KT,1,6.3 g.,$161.47
76216,PrimeStyle,17/07/2024,0,14KT,1,4.7 g.,$120.46
76233,PrimeStyle,17/07/2024,0,14KT,1,2.5 g.,$64.08
76201,PrimeStyle,17/07/2024,0,14KT,1,6.8 g.,$174.28
76252,PrimeStyle,17/07/2024,0,14KT,1,3.8 g.,$97.39
76257,PrimeStyle,17/07/2024,0,14KT,1,0.5 g.,$12.82
76232,PrimeStyle,17/07/2024,0,14KT,1,0.83 g.,$21.27
76271,PrimeStyle,17/07/2024,0,14KT,1,6.2 g.,$158.91
76270,PrimeStyle,17/07/2024,0,14KT,1,4.0 g.,$102.52
76283,PrimeStyle,17/07/2024,0,14KT,1,4.3 g.,$110.21
76271,PrimeStyle,17/07/2024,0,14KT,1,7.8 g.,$199.91
76271,PrimeStyle,17/07/2024,0,14KT,1,2.8 g.,$71.76
76272,PrimeStyle,17/07/2024,0,14KT,1,5.4 g.,$138.40
76269,PrimeStyle,17/07/2024,0,14KT,1,4.1 g.,$105.08
76269,PrimeStyle,17/07/2024,0,14KT,1,4.6 g.,$117.90
76251,PrimeStyle,17/07/2024,0,14KT,1,6.3 g.,$161.47
76266,PrimeStyle,17/07/2024,0,14KT,1,4.7 g.,$120.46
75902,PrimeStyle,17/07/2024,0,14KT,1,4.8 g.,$123.02
76267,PrimeStyle,17/07/2024,0,14KT,1,6.7 g.,$171.72
76224,PrimeStyle,17/07/2024,0,14KT,1,4.3 g.,$110.21
